effective_path_id,delays,start_min,end_min,labor_min
src-2-22-20-28-sink,0,459.4,648.2,188.79999999999995
src-1-16-21-20-19-sink,0,432.8,667.5,234.70000000000005
src-1-2-6-7-sink,1,432.8,584.6,151.79999999999995
src-29-dns-5-7-20-dns-19-sink,1,443.3,697.5,69.29999999999995
src-1-dns-10-7-20-28-sink,0,402.8,648.2,116.79999999999995
src-21-20-12-14-4-sink,0,533.1,817.3,284.20000000000005
src-19-12-26-24-17-sink,0,674.5,946.55,272.04999999999995
src-2-29-21-28-19-sink,0,456.2,667.5,211.3
src-29-8-5-20-28-9-sink,0,473.3,698.55,225.25
src-6-21-dns-20-28-14-sink,2,488.3,782.0,155.09999999999997
src-29-6-22-20-12-sink,0,473.3,727.6,254.29999999999995
src-2-20-19-12-sink,0,459.4,727.6,268.20000000000005
src-1-8-21-7-20-28-sink,0,432.8,648.2,215.39999999999998
src-29-22-20-28-dns-12-14-sink,1,473.3,782.0,198.19999999999993
src-29-16-7-28-dns-12-sink,0,473.3,757.6,190.89999999999998
src-1-29-10-7-20-sink,0,431.5,608.4,176.90000000000003
src-19-14-4-dns-17-3-sink,0,674.5,955.5,173.20000000000005
src-1-29-5-22-20-28-19-sink,0,431.5,667.5,236.00000000000006
src-2-6-dns-22-7-20-28-sink,1,457.5,648.2,107.0
src-2-16-dns-22-dns-12-sink,0,459.4,727.6,59.60000000000002
src-1-dns-8-21-22-28-9-sink,3,402.8,698.55,158.35000000000002
src-2-5-dns-20-12-sink,1,459.4,727.6,114.89999999999998
src-29-16-10-28-sink,0,473.3,648.2,174.89999999999998
src-7-dns-28-19-9-12-14-sink,4,552.45,782.0,108.54999999999995
src-6-5-28-dns-12-sink,0,504.6,727.6,159.60000000000002
src-27-22-28-12-dns-11-sink,0,542.35,866.3,198.14999999999998
src-2-29-6-5-22-20-dns-19-sink,0,456.2,697.5,158.09999999999997
src-10-7-dns-28-14-sink,1,511.7,782.0,120.09999999999991
src-2-16-21-22-12-sink,0,459.4,727.6,268.20000000000005
src-16-21-22-28-19-26-sink,0,514.0,781.7,267.70000000000005
src-16-10-22-dns-19-9-sink,0,502.7,705.55,104.75000000000006
src-2-dns-20-28-14-sink,2,429.4,782.0,118.20000000000005
src-5-20-28-19-12-14-4-sink,0,548.25,817.3,269.04999999999995
src-2-29-8-7-12-sink,0,456.2,727.6,271.40000000000003
src-1-dns-8-27-28-sink,2,402.8,648.2,108.0
src-16-10-22-28-14-sink,0,514.0,782.0,268.0
src-10-dns-28-12-14-4-sink,2,511.7,817.3,126.89999999999998
src-5-7-28-9-sink,0,548.25,698.55,150.29999999999995
src-16-27-10-sink,0,503.0,571.5500000000001,68.55000000000007
src-16-7-dns-28-dns-12-14-sink,1,514.0,782.0,96.5
src-21-20-28-dns-26-4-sink,0,533.1,817.3,139.5999999999999
src-1-8-27-22-28-dns-12-sink,0,432.8,727.6,231.39999999999998
src-1-29-16-5-7-20-dns-9-sink,0,431.5,728.55,194.85000000000002
src-26-4-24-dns-3-sink,0,789.4,985.5,144.39999999999998
src-2-16-dns-28-12-sink,1,459.4,727.6,75.70000000000005
src-6-10-20-28-12-sink,0,504.6,727.6,223.0
src-2-8-22-20-28-9-12-sink,0,459.4,727.6,268.20000000000005
src-2-16-5-dns-7-20-28-19-sink,1,459.4,667.5,132.69999999999993
src-2-29-6-5-20-dns-19-sink,0,456.2,697.5,158.09999999999997
src-19-dns-26-4-sink,0,644.5,817.3,46.39999999999998
src-2-29-8-10-22-19-sink,0,456.2,667.5,211.3
src-27-dns-12-26-11-sink,1,512.35,836.3,77.04999999999995
src-21-20-9-dns-4-sink,0,533.1,817.3,169.2
src-20-28-9-12-11-sink,0,608.35,836.3,227.95000000000005
src-9-dns-4-sink,0,654.5,817.3,47.8
src-8-22-20-dns-9-sink,0,495.35,698.55,131.0
src-2-29-6-22-dns-20-sink,0,456.2,638.4,114.09999999999997
src-8-5-7-20-9-26-sink,0,495.35,781.7,286.35
src-10-20-28-19-9-sink,0,541.7,705.55,163.85000000000002
src-1-29-dns-22-7-20-sink,0,402.8,608.4,108.19999999999999
src-6-dns-22-20-dns-12-sink,0,474.6,727.6,65.10000000000002
src-27-7-20-28-19-12-4-sink,0,542.35,817.3,274.95000000000005
src-8-20-dns-9-12-14-sink,2,495.35,782.0,158.85000000000002
src-1-dns-8-22-28-19-sink,2,402.8,667.5,127.29999999999995
src-5-22-20-28-19-14-sink,0,548.25,782.0,233.75
src-16-5-22-28-19-12-dns-4-sink,0,514.0,847.3,216.5
src-16-20-9-dns-14-sink,0,514.0,782.0,189.0
src-6-7-dns-28-19-sink,0,504.6,667.5,90.5
src-6-21-22-7-dns-28-sink,0,489.90000000000003,678.2,104.69999999999999
src-16-27-7-19-sink,0,514.0,667.5,153.5
src-1-2-16-10-sink,1,432.8,557.45,124.64999999999998
src-1-16-27-7-28-9-sink,0,432.8,698.55,265.75
src-10-20-28-9-14-4-sink,0,541.7,817.3,275.6
src-27-dns-19-14-4-sink,1,512.35,817.3,91.64999999999998
src-29-6-dns-7-20-dns-9-sink,0,454.8,728.55,95.75
src-16-10-28-19-dns-26-4-sink,0,514.0,817.3,176.89999999999998
src-1-29-16-7-dns-19-sink,0,431.5,697.5,156.0
src-29-8-27-22-20-28-dns-26-sink,0,473.3,781.7,179.0
src-8-5-7-dns-12-14-sink,1,495.35,782.0,107.54999999999995
src-21-dns-20-dns-9-14-sink,1,503.1,782.0,79.10000000000002
src-1-29-dns-27-28-9-sink,1,402.8,698.55,142.05
src-6-27-dns-28-19-14-sink,2,494.3,782.0,93.40000000000003
src-6-10-22-dns-12-sink,0,485.70000000000005,727.6,91.79999999999995
src-7-20-28-dns-9-12-14-sink,2,582.45,782.0,113.54999999999995
src-16-5-22-19-14-4-sink,0,514.0,817.3,303.29999999999995
src-10-22-20-dns-19-12-4-sink,2,539.7,817.3,134.39999999999998
src-29-16-27-7-dns-28-19-sink,0,473.3,667.5,121.80000000000007
src-14-11-30-sink,0,782.3,944.4,162.10000000000002
src-2-16-10-7-sink,0,459.4,585.4,126.0
src-29-10-22-20-12-sink,0,473.3,727.6,254.29999999999995
src-10-20-28-19-14-11-sink,0,541.7,836.3,294.6
src-16-10-20-28-9-dns-26-sink,0,514.0,811.7,183.7
src-2-8-7-20-28-12-sink,0,459.4,727.6,268.20000000000005
src-16-5-dns-7-19-12-sink,1,513.5,727.6,93.79999999999995
src-19-12-14-11-17-3-sink,0,674.5,955.5,281.0
src-2-29-16-dns-7-20-28-19-sink,1,441.7,667.5,116.19999999999999
src-27-22-28-9-dns-26-4-sink,0,542.35,817.3,175.75
src-2-29-16-22-20-dns-19-12-sink,0,456.2,727.6,188.2
src-8-22-7-20-sink,0,495.35,608.4,113.04999999999995
src-7-dns-19-26-sink,1,552.45,781.7,59.25
src-14-11-24-25-sink,0,782.3,947.25,164.95000000000005
src-29-8-7-20-28-sink,0,473.3,648.2,174.89999999999998
src-29-16-5-7-20-dns-26-sink,0,473.3,781.7,137.2
src-29-16-7-20-19-sink,0,473.3,667.5,194.20000000000005
src-10-7-28-19-12-26-4-sink,0,540.9000000000001,817.3,276.4
src-1-29-6-22-20-sink,0,431.5,608.4,176.90000000000003
src-5-7-20-28-9-14-sink,0,548.25,782.0,233.75
src-5-7-20-26-4-sink,0,548.25,817.3,269.04999999999995
src-29-16-28-19-sink,0,473.3,667.5,194.20000000000005
src-6-22-28-14-sink,0,504.6,782.0,277.4
src-6-5-19-12-26-sink,0,504.6,781.7,277.1
src-1-5-20-28-19-12-sink,0,432.8,727.6,294.79999999999995
src-2-6-10-22-20-28-19-12-sink,0,459.4,727.6,268.20000000000005
src-16-7-9-12-14-sink,0,514.0,782.0,268.0
src-27-22-28-9-dns-26-sink,0,542.35,811.7,155.35000000000002
src-2-5-dns-20-14-sink,1,459.4,782.0,169.29999999999995
src-21-dns-7-dns-9-sink,0,503.1,698.55,80.85
src-16-22-28-26-4-sink,0,514.0,817.3,303.29999999999995
src-5-22-9-dns-14-4-sink,0,548.25,817.3,172.75
src-5-20-28-dns-12-26-sink,1,548.25,781.7,124.64999999999998
src-2-29-8-dns-7-dns-9-sink,0,444.2,728.55,84.25
src-2-6-10-7-19-12-sink,0,459.4,727.6,268.20000000000005
src-29-16-28-12-26-sink,0,473.3,781.7,308.4
src-16-22-dns-14-sink,0,514.0,782.0,55.89999999999998
src-8-dns-20-dns-9-26-sink,1,465.35,781.7,65.14999999999998
src-16-5-7-9-12-14-4-sink,0,514.0,817.3,303.29999999999995
src-5-dns-20-28-19-12-26-4-sink,3,518.25,817.3,145.75
src-29-8-27-7-28-9-sink,0,473.3,698.55,225.25
src-16-5-22-dns-26-4-sink,0,514.0,817.3,71.0
src-6-27-dns-20-28-26-sink,2,494.3,781.7,135.09999999999997
src-27-7-20-19-14-sink,0,542.35,782.0,239.64999999999998
src-21-7-9-12-sink,0,529.4,727.6,198.20000000000005
src-1-6-5-22-dns-12-sink,0,432.8,727.6,143.7
src-29-dns-10-22-sink,0,443.3,563.7,50.39999999999998
src-1-8-27-7-28-19-sink,0,432.8,667.5,234.70000000000005
src-16-10-22-20-28-12-14-sink,0,514.0,782.0,268.0
src-6-27-22-28-19-9-sink,0,504.6,705.55,200.95000000000005
src-16-5-7-dns-9-12-26-sink,2,514.0,781.7,114.80000000000007
src-8-21-7-20-12-sink,0,495.35,727.6,232.25
src-9-12-26-11-24-17-3-sink,0,684.5,955.5,271.0
src-1-29-16-dns-22-19-sink,1,417.0,667.5,108.00000000000006
src-6-21-22-12-sink,0,504.6,727.6,223.0
src-29-21-22-19-26-sink,0,473.3,781.7,308.4
src-2-8-10-dns-28-9-12-sink,0,459.4,727.6,161.0
src-2-dns-6-27-22-20-9-sink,3,429.4,698.55,143.75
src-8-10-22-20-28-9-12-sink,0,495.35,727.6,232.25
src-2-16-21-28-9-sink,0,459.4,698.55,239.14999999999998
src-29-27-22-dns-28-dns-12-14-sink,1,473.3,782.0,118.10000000000002
src-8-27-dns-7-sink,0,495.35,584.6,59.94999999999999
src-16-10-7-dns-28-14-sink,1,502.7,782.0,129.09999999999997
src-5-dns-20-19-12-dns-4-sink,1,518.25,847.3,78.65000000000009
src-19-12-4-sink,0,674.5,817.3,142.79999999999995
src-22-20-dns-19-dns-4-sink,0,569.4,817.3,52.5
src-29-8-dns-20-19-dns-26-sink,2,461.3,781.7,126.29999999999995
src-29-8-10-dns-28-19-12-sink,1,473.3,727.6,124.20000000000005
src-5-20-dns-11-sink,0,548.25,836.3,76.85000000000002
src-27-dns-28-dns-9-sink,0,512.35,698.55,51.50000000000001
src-19-12-26-17-sink,0,674.5,946.55,272.04999999999995
src-16-5-22-20-28-dns-9-sink,0,514.0,728.55,154.14999999999998
src-29-dns-10-7-20-19-12-sink,3,443.3,727.6,129.69999999999993
src-16-dns-22-7-20-28-9-sink,2,484.0,698.55,119.34999999999991
src-2-29-22-dns-28-9-sink,0,456.2,698.55,152.24999999999994
src-8-7-28-sink,0,495.35,648.2,152.85000000000002
src-16-21-22-dns-20-sink,0,495.3,638.4,75.0
src-16-10-22-28-9-12-26-sink,0,514.0,781.7,267.70000000000005
src-6-27-22-19-dns-26-sink,0,504.6,781.7,165.89999999999998
src-5-dns-28-9-12-11-sink,3,518.25,836.3,122.75
src-29-16-7-19-14-sink,0,473.3,782.0,308.70000000000005
src-5-20-28-dns-12-14-sink,1,548.25,782.0,123.25
src-10-7-dns-9-14-sink,1,511.7,782.0,93.09999999999991
src-27-22-28-19-12-4-sink,0,542.35,817.3,274.95000000000005
src-6-dns-19-14-sink,1,474.6,782.0,62.700000000000045
src-29-8-7-20-sink,0,473.3,608.4,135.10000000000002
src-2-29-8-dns-22-19-sink,1,444.2,667.5,74.19999999999999
src-14-4-18-sink,0,782.3,963.2,180.89999999999998
src-6-27-dns-26-sink,0,494.3,781.7,46.10000000000002
src-10-dns-20-28-9-12-sink,1,511.7,727.6,127.30000000000007
src-6-10-7-20-19-dns-14-sink,0,504.6,782.0,171.2
src-29-21-26-sink,0,473.3,781.7,308.4
src-16-5-dns-28-sink,0,513.5,648.2,29.399999999999977
src-2-29-16-21-22-20-dns-9-sink,0,456.2,728.55,170.14999999999998
src-2-29-6-7-19-sink,0,456.2,667.5,211.3
src-5-7-20-19-26-4-sink,0,548.25,817.3,269.04999999999995
src-16-dns-20-28-12-14-4-sink,2,484.0,817.3,145.79999999999995
src-8-21-22-7-dns-28-19-sink,0,491.05000000000007,667.5,111.44999999999993
src-1-29-8-5-28-9-sink,0,431.5,698.55,267.05
src-1-8-dns-22-20-28-9-12-sink,2,432.8,727.6,159.80000000000007
src-2-10-7-dns-28-19-12-sink,1,459.4,727.6,166.60000000000002
src-2-dns-16-5-20-sink,2,429.4,608.4,56.60000000000002
src-1-29-dns-22-dns-28-9-sink,0,402.8,698.55,115.95000000000005
src-29-8-21-22-20-dns-19-12-14-sink,2,473.3,782.0,174.69999999999993
src-5-dns-20-9-12-sink,1,518.25,727.6,75.94999999999993
src-29-16-27-22-dns-19-sink,0,473.3,697.5,95.10000000000002
src-2-16-5-dns-7-20-28-sink,1,459.4,648.2,120.0
src-8-9-dns-14-sink,0,495.35,782.0,207.64999999999998
src-29-8-22-dns-28-12-14-sink,2,473.3,782.0,138.60000000000002
src-2-8-dns-22-dns-28-12-sink,1,448.0,727.6,82.39999999999998
src-1-5-20-28-12-sink,0,432.8,727.6,294.79999999999995
src-21-20-28-19-12-26-4-sink,0,533.1,817.3,284.20000000000005
src-2-8-10-22-dns-28-9-sink,0,459.4,698.55,150.04999999999995
src-29-6-22-28-sink,0,473.3,648.2,174.89999999999998
src-2-dns-5-22-28-19-sink,2,429.4,667.5,71.70000000000005
src-29-dns-5-22-dns-19-sink,0,443.3,697.5,49.30000000000007
src-1-29-8-5-7-dns-28-19-sink,0,431.5,667.5,163.60000000000008
src-29-6-5-22-dns-20-sink,0,473.3,638.4,97.0
src-2-29-8-21-dns-20-28-sink,0,456.2,648.2,120.00000000000006
src-6-27-22-20-dns-19-12-26-sink,2,504.6,781.7,144.79999999999995
src-8-dns-26-sink,0,465.35,781.7,33.25
src-29-5-28-dns-12-26-sink,1,473.3,781.7,199.60000000000002
src-2-29-16-22-20-28-sink,0,456.2,648.2,191.99999999999994
src-14-4-30-sink,0,782.3,944.4,162.10000000000002
src-7-20-14-11-sink,0,582.45,836.3,253.85000000000002
src-16-22-20-9-12-4-sink,0,514.0,817.3,303.29999999999995
src-8-27-dns-28-dns-12-26-sink,1,495.35,781.7,73.25
src-2-16-dns-20-28-19-sink,0,459.4,667.5,80.60000000000002
src-22-20-dns-14-4-sink,0,569.4,817.3,64.40000000000009
src-1-29-dns-22-28-19-sink,1,402.8,667.5,96.2000000000001
src-29-8-22-20-12-26-sink,0,473.3,781.7,308.4
src-19-dns-14-11-3-sink,2,644.5,955.5,114.79999999999995
src-2-29-5-22-dns-9-sink,0,456.2,698.55,124.25
src-5-dns-20-28-14-sink,2,518.25,782.0,110.45000000000005
src-29-5-dns-28-sink,0,473.3,648.2,69.60000000000002
src-8-dns-19-12-26-sink,2,465.35,781.7,72.14999999999998
src-29-21-22-20-19-sink,0,473.3,667.5,194.20000000000005
src-27-22-28-19-14-sink,0,542.35,782.0,239.64999999999998
src-1-29-8-21-dns-7-sink,0,431.5,614.6,137.5
src-10-dns-9-dns-14-4-sink,1,511.7,817.3,88.89999999999998
src-2-dns-6-10-7-19-sink,3,429.4,667.5,123.0
src-19-dns-11-dns-3-sink,0,644.5,955.5,44.7
src-8-27-22-dns-19-12-sink,0,495.35,727.6,103.14999999999998
src-2-16-5-22-dns-12-sink,0,459.4,727.6,117.10000000000002
src-2-dns-16-21-22-sink,0,429.4,562.7,79.59999999999997
src-29-6-dns-7-20-28-12-sink,3,454.8,727.6,122.10000000000002
src-5-7-20-28-9-dns-4-sink,0,548.25,817.3,154.04999999999995
src-2-dns-22-19-sink,1,429.4,667.5,48.700000000000045
src-9-26-dns-24-sink,0,684.5,932.8,120.20000000000005
src-1-29-16-22-7-sink,0,431.5,592.0,160.49999999999994
src-5-7-dns-28-9-12-sink,0,541.85,727.6,106.25
src-5-dns-20-9-14-sink,1,518.25,782.0,110.45000000000005
src-5-7-19-dns-14-4-sink,0,548.25,817.3,145.55000000000007
src-5-22-28-11-sink,0,548.25,836.3,288.04999999999995
src-29-dns-28-9-sink,0,443.3,698.55,72.25
src-21-dns-28-19-sink,0,503.1,667.5,62.39999999999998
src-2-29-6-10-dns-20-28-19-sink,0,448.8,667.5,141.99999999999994
src-29-dns-22-28-dns-12-26-sink,1,443.3,781.7,157.39999999999998
src-29-8-27-22-dns-28-19-sink,0,473.3,667.5,102.70000000000005
src-27-19-9-sink,0,542.35,705.55,163.20000000000005
src-27-7-dns-28-sink,0,527.95,678.2,59.25
src-2-dns-27-12-sink,1,429.4,727.6,129.79999999999995
src-29-8-22-28-dns-12-sink,0,473.3,757.6,190.89999999999998
src-16-10-22-28-19-dns-14-sink,0,514.0,782.0,161.8
src-16-20-4-sink,0,514.0,817.3,303.29999999999995
src-2-22-20-28-12-14-sink,0,459.4,782.0,322.6
src-8-27-dns-28-dns-26-sink,0,495.35,781.7,52.64999999999998
src-16-10-dns-28-dns-12-14-sink,1,502.7,782.0,80.10000000000002
src-20-26-11-sink,0,608.35,836.3,227.95000000000005
src-27-22-20-dns-9-dns-11-sink,0,542.35,836.3,97.75
src-2-29-21-dns-28-9-sink,0,456.2,698.55,141.74999999999994
src-6-27-20-dns-19-14-sink,1,504.6,782.0,134.20000000000005
src-10-7-28-9-14-sink,0,540.9000000000001,782.0,241.0999999999999
src-22-20-dns-12-26-11-sink,1,569.4,836.3,90.10000000000002
src-10-9-14-4-sink,0,541.7,817.3,275.6
src-29-6-27-dns-7-20-sink,0,473.3,608.4,90.69999999999993
src-2-29-dns-28-19-sink,0,429.4,667.5,56.900000000000034
src-8-22-20-dns-26-sink,0,495.35,781.7,115.14999999999998
src-16-10-7-20-19-12-sink,0,514.0,727.6,213.60000000000002
src-2-dns-27-7-20-dns-19-sink,0,429.4,697.5,76.5
src-2-16-22-dns-28-sink,0,459.4,648.2,108.69999999999999
src-1-dns-8-27-22-20-sink,2,402.8,608.4,85.89999999999998
src-1-10-20-28-dns-12-sink,0,432.8,727.6,231.39999999999998
src-16-27-dns-7-20-9-sink,2,503.0,698.55,89.54999999999995
src-21-22-28-9-12-14-4-sink,0,533.1,817.3,284.20000000000005
src-29-16-7-20-dns-12-26-sink,1,473.3,781.7,157.80000000000007
src-6-27-7-19-26-sink,0,504.6,781.7,277.1
src-5-dns-20-12-26-4-sink,1,518.25,817.3,145.75
src-8-21-22-dns-28-19-14-sink,2,491.05000000000007,782.0,120.84999999999991
src-2-6-dns-7-dns-12-sink,0,457.5,727.6,77.39999999999998
src-6-27-22-28-19-12-26-sink,0,504.6,781.7,277.1
src-29-6-10-22-dns-20-28-sink,0,465.90000000000003,648.2,121.79999999999995
src-1-6-21-20-dns-19-sink,0,432.8,667.5,181.5
src-29-8-10-dns-20-28-19-12-sink,2,473.3,727.6,142.80000000000007
src-19-26-11-dns-17-3-sink,0,674.5,955.5,184.89999999999998
src-2-29-8-10-22-dns-28-sink,0,456.2,678.2,112.89999999999998
src-1-8-21-12-sink,0,432.8,727.6,294.79999999999995
src-10-dns-28-dns-12-14-sink,1,511.7,782.0,71.10000000000002
src-5-7-28-19-12-14-sink,0,548.25,782.0,233.75
src-10-dns-28-19-sink,0,511.7,667.5,55.700000000000045
src-6-22-dns-28-19-12-sink,1,504.6,727.6,101.5
src-2-29-dns-27-22-20-dns-9-sink,1,429.4,728.55,92.94999999999999
src-12-14-30-sink,0,728.0,944.4,216.39999999999998
src-2-dns-10-7-dns-19-12-sink,0,429.4,727.6,105.59999999999991
src-2-29-16-21-22-sink,0,453.0,562.7,109.69999999999993
src-29-6-5-7-28-12-sink,0,473.3,727.6,254.29999999999995
src-2-16-10-7-dns-28-19-12-sink,1,459.4,727.6,166.60000000000002
src-5-7-20-28-14-4-sink,0,548.25,817.3,269.04999999999995
src-2-6-10-dns-7-20-sink,0,459.4,608.4,120.19999999999993
src-1-6-27-7-28-19-sink,0,432.8,667.5,234.70000000000005
src-5-7-dns-9-12-sink,0,541.85,727.6,78.25
src-10-20-dns-9-12-26-4-sink,2,541.7,817.3,134.29999999999995
src-29-8-dns-22-28-19-12-sink,1,461.3,727.6,112.20000000000005
src-16-21-22-dns-28-14-sink,1,495.3,782.0,116.59999999999997
src-8-21-22-20-dns-19-dns-14-sink,0,495.35,782.0,127.25
src-1-8-20-dns-12-sink,0,432.8,727.6,189.60000000000002
src-2-20-28-19-sink,0,459.4,667.5,208.10000000000002
src-29-16-21-22-9-sink,0,473.3,698.55,225.25
src-2-dns-6-22-28-9-sink,2,429.4,698.55,143.75
src-5-22-dns-28-9-14-sink,2,531.05,782.0,81.85000000000002
src-2-16-7-28-19-sink,0,459.4,667.5,208.10000000000002
src-28-19-dns-26-4-24-sink,2,636.8,932.8,94.80000000000007
src-21-7-20-dns-19-12-sink,0,514.5,727.6,129.89999999999998
src-2-29-dns-10-19-sink,1,429.4,667.5,81.30000000000001
src-2-10-dns-28-19-sink,0,459.4,667.5,108.0
src-1-16-10-22-7-sink,0,432.8,593.0,160.19999999999993
src-8-5-7-28-dns-14-sink,0,495.35,782.0,162.25
src-27-22-dns-28-9-12-14-4-sink,3,525.5500000000001,817.3,128.75
src-5-20-11-sink,0,548.25,836.3,288.04999999999995
src-6-10-26-sink,0,504.6,781.7,277.1
src-16-7-28-12-26-4-sink,0,514.0,817.3,303.29999999999995
src-16-dns-22-20-dns-19-sink,0,484.0,697.5,43.799999999999955
src-5-20-19-9-sink,0,548.25,705.55,157.29999999999995
src-19-24-17-sink,0,674.5,946.55,272.04999999999995
src-29-dns-21-22-20-9-12-sink,3,443.3,727.6,136.29999999999995
src-2-29-dns-7-20-28-19-sink,1,429.4,667.5,98.19999999999999
src-21-20-28-9-14-sink,0,533.1,782.0,248.89999999999998
src-29-dns-21-7-20-19-sink,3,443.3,667.5,114.5
src-2-dns-8-5-20-28-19-sink,2,429.4,667.5,116.70000000000005
src-2-29-10-dns-20-28-9-sink,0,456.2,698.55,165.65000000000003
src-8-5-7-dns-28-19-9-sink,0,495.35,705.55,137.80000000000007
src-6-20-28-9-12-sink,0,504.6,727.6,223.0
src-1-6-27-22-20-28-9-sink,0,432.8,698.55,265.75
src-2-27-7-12-sink,0,459.4,727.6,268.20000000000005
src-1-29-21-dns-28-sink,0,431.5,678.2,126.10000000000002
src-1-16-dns-22-20-dns-19-sink,0,432.8,697.5,95.0
src-27-7-28-dns-12-14-4-sink,1,542.35,817.3,147.14999999999998
src-29-10-7-20-28-9-sink,0,473.3,698.55,225.25
src-1-6-5-dns-20-19-sink,1,432.8,667.5,131.10000000000002
src-29-dns-7-20-dns-9-12-sink,0,443.3,727.6,90.5
src-16-21-20-12-26-sink,0,514.0,781.7,267.70000000000005
src-2-29-7-dns-12-sink,0,456.2,727.6,139.39999999999998
src-29-8-5-22-20-dns-19-dns-14-sink,0,473.3,782.0,149.3
src-29-6-10-22-20-dns-12-sink,0,473.3,727.6,149.10000000000002
src-27-9-12-26-sink,0,542.35,781.7,239.35000000000002
src-1-2-6-5-sink,1,432.8,532.55,99.75
src-16-dns-22-28-19-14-sink,1,484.0,782.0,150.5
src-2-29-dns-5-7-20-28-sink,2,429.4,648.2,96.89999999999992
src-29-10-dns-20-19-sink,1,473.3,667.5,107.20000000000005
src-28-19-26-11-24-sink,0,655.4,932.8,277.4
src-27-dns-9-dns-14-4-sink,1,512.35,817.3,72.64999999999998
src-27-dns-20-9-26-4-sink,1,512.35,817.3,152.64999999999998
src-16-21-28-9-14-sink,0,514.0,782.0,268.0
src-27-22-20-dns-19-dns-14-sink,0,542.35,782.0,80.25
src-5-7-9-12-dns-11-sink,0,548.25,866.3,192.25
src-1-29-5-22-20-dns-19-sink,0,431.5,697.5,182.8
src-8-21-20-dns-9-14-sink,1,495.35,782.0,135.45000000000005
src-8-dns-20-9-12-26-sink,1,465.35,781.7,122.25
src-8-5-22-dns-9-dns-14-sink,1,495.35,782.0,89.54999999999995
src-6-27-7-20-28-dns-12-sink,0,504.6,757.6,159.60000000000002
src-2-7-28-sink,0,459.4,648.2,188.79999999999995
src-8-dns-20-26-sink,1,465.35,781.7,122.25
src-16-27-7-28-19-12-14-sink,0,514.0,782.0,268.0
src-6-10-28-19-12-26-sink,0,504.6,781.7,277.1
src-6-27-dns-7-9-sink,1,494.3,698.55,89.44999999999999
src-10-19-dns-14-11-sink,0,541.7,836.3,168.29999999999995
src-29-8-5-22-20-28-dns-12-26-sink,1,473.3,781.7,199.60000000000002
src-16-10-28-dns-12-26-4-sink,1,514.0,817.3,179.29999999999995
src-6-7-9-26-sink,0,504.6,781.7,277.1
src-10-dns-9-14-4-sink,1,511.7,817.3,88.89999999999998
src-6-21-22-28-dns-9-sink,0,504.6,728.55,163.55
src-29-16-5-22-dns-20-19-sink,1,473.3,667.5,115.80000000000007
src-29-6-20-dns-19-12-sink,0,473.3,727.6,171.10000000000002
src-2-6-27-7-dns-28-dns-12-sink,0,459.4,757.6,143.8
src-21-22-dns-19-12-sink,0,504.70000000000005,727.6,93.79999999999995
src-16-27-dns-28-dns-12-sink,0,503.0,727.6,56.89999999999998
src-2-16-27-dns-20-dns-12-sink,0,459.4,727.6,100.69999999999999
src-1-16-5-22-20-28-12-sink,0,432.8,727.6,294.79999999999995
src-16-9-dns-4-sink,0,514.0,817.3,188.3
src-16-21-dns-28-dns-26-sink,0,493.7,781.7,68.0
src-21-22-19-4-sink,0,533.1,817.3,284.20000000000005
src-16-7-dns-12-dns-4-sink,1,514.0,817.3,98.59999999999991
src-22-28-19-12-dns-4-sink,0,570.4,817.3,160.10000000000002
src-6-dns-7-20-28-dns-12-sink,1,474.6,757.6,90.39999999999998
src-5-7-20-dns-12-14-4-sink,1,548.25,817.3,99.45000000000005
src-12-26-11-dns-3-sink,0,728.0,955.5,112.39999999999998
src-2-dns-21-22-sink,0,429.4,562.7,60.299999999999955
src-6-27-7-12-14-sink,0,504.6,782.0,277.4
src-2-16-22-dns-28-19-sink,0,459.4,667.5,116.60000000000002
src-1-21-dns-28-19-sink,0,432.8,667.5,132.70000000000005
src-29-27-22-7-20-28-19-sink,0,473.3,667.5,194.20000000000005
src-6-5-7-dns-28-19-12-sink,1,504.6,727.6,120.60000000000002
src-2-8-27-dns-20-28-19-12-sink,2,459.4,727.6,141.10000000000002
src-2-16-27-dns-7-20-dns-19-sink,0,459.4,697.5,110.5
src-29-6-27-22-dns-20-sink,0,473.3,638.4,97.0
src-27-9-11-sink,0,542.35,836.3,293.95000000000005
src-2-8-5-7-20-28-19-12-sink,0,459.4,727.6,268.20000000000005
src-16-10-22-26-sink,0,514.0,781.7,267.70000000000005
src-21-dns-20-28-19-14-4-sink,3,503.1,817.3,175.60000000000002
src-1-8-5-20-dns-19-12-sink,0,432.8,727.6,211.60000000000002
src-2-8-10-22-dns-28-9-12-sink,0,459.4,727.6,170.60000000000002
src-6-27-7-28-12-sink,0,504.6,727.6,223.0
src-19-12-14-4-24-17-sink,0,674.5,946.55,272.04999999999995
src-9-12-14-4-25-sink,0,684.5,947.25,262.75
src-6-5-20-28-9-26-sink,0,504.6,781.7,277.1
src-1-29-8-5-20-dns-9-sink,0,431.5,728.55,194.85000000000002
src-2-29-16-21-dns-20-dns-19-sink,0,451.4,697.5,114.30000000000001
src-6-5-7-20-19-12-26-sink,0,504.6,781.7,277.1
src-6-27-7-dns-19-12-14-sink,2,504.6,782.0,116.59999999999991
src-29-22-dns-9-sink,0,473.3,698.55,107.14999999999998
src-22-9-dns-14-sink,0,570.4,782.0,132.60000000000002
